#Fields: date	time	c-ip	cs-username	c-agent	sc-authenticated	s-svcname	s-computername	cs-referred	r-host	r-ip	r-port	time-taken	cs-protocol	cs-transport	s-operation	cs-uri	cs-mime-type	s-object-source	sc-status	cs-bytes	sc-bytes	s-cache-info	rule	FilterInfo	cs-network	sc-network	error-info	action	GMT Time	AuthenticationServer	NIS scan result	NIS signature	ThreatName	MalwareInspectionAction	MalwareInspectionResult	UrlCategory	MalwareInspectionContentDeliveryMethod	mi-uagarrayid	sc-uagversion	mi-uagmoduleid	sc-uagid	mi-uagseverity	mi-uagtype	sc-uageventname	mi-uagsessionid	mi-uagtrunkname	mi-uagservicename	sc-uagerrorcode	MalwareInspectionDuration	MalwareInspectionThreatLevel	internal-service-info	NIS application protocol	NAT address	UrlCategorizationReason	SessionType	UrlDestHost	s-port	SoftBlockAction
2026-07-10	00:00:00	10.0.6.242	Danica@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.5.140	Abel@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.7.132	Aliza@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.8.101	Maliyah@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.6.236	Caleb@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.6.236	Janelle@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.2.211	Jaycee@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.6.123	June@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.5.201	Zariyah@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.3.38	Kirsten@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.4.95	Van@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.4.95	Northrop@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.onestat.com	204.79.197.200	80	-	http	TCP	GET	http://onestat.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.10.22	Shane@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.5.191	Maxx@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.5.191	Jefferson@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.8.8	Ryder@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.7.98	Tony@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.1.253	Kasen@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.9.164	Ayden@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.1.193	Demetrius@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.1.1	Joshua@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.1.1	Julie@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.2.219	Beatrice@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.8.136	Pierce@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.7.65	Rylen@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.5.136	Leonel@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-07	00:00:00	10.0.7.65	Adolf@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.tableausoftware.com	204.79.197.200	80	-	http	TCP	GET	http://tableausoftware.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.3.187	Aydan@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.3.10	Sanaa@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-10	00:00:00	10.0.3.187	Luca@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.1.3	Alaa@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.1.231	Cherish@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.8.33	Kylah@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.4.147	Daphne@fabrikam.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-09	00:00:00	10.0.1.3	Javier@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
2026-07-08	00:00:00	10.0.1.97	Zackery@contoso.com	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36 OPR/36.0.2130.46	Y	w3proxy	CZFW01	-	www.carbonite.com	204.79.197.200	80	-	http	TCP	GET	http://carbonite.com/	text/html	Inet	200	60565	65493	0x611c0000	External Access	Req ID: 08e314fd;	Compression: client=No, server=Yes, compress rate=0% decompress rate=13%	VPN Clients External	0x480	Allowed	2016-01-01 20:06:31	-	-	-	-	Allowed	Malware Inspection Disabled	Unknown	-	-	0	-	0	-	-	-	-	-	-	0	0	-	0	-	1.2.3.4	Feature disabled	None	204.79.197.200	5643	-
